species_name,genome_file_name,cds_file_name,gff_file_name,original_name,ortho_file_name,cds_url,genome_url,proteome_url,gff_url,source
grosmannia_clavigera,grosmannia_clavigera_kw1407_genomic.fna,grosmannia_clavigera_kw1407_cds_from_gff.fna,grosmannia_clavigera_kw1407.gff,grosmannia_clavigera_kw1407,grosmannia_clavigera_kw1407_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/grosmannia_clavigera_kw1407_gca_000143105/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/grosmannia_clavigera_kw1407_gca_000143105/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/grosmannia_clavigera_kw1407_gca_000143105/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota1_collection/grosmannia_clavigera_kw1407_gca_000143105/,EnsemblFungi
helotiales_sp,helotiales_sp_dmi_dod_qoi_genomic.fna,helotiales_sp_dmi_dod_qoi_cds_from_gff.fna,helotiales_sp_dmi_dod_qoi.gff,helotiales_sp_dmi_dod_qoi,helotiales_sp_dmi_dod_qoi_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/helotiales_sp_dmi_dod_qoi_gca_009613015/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/helotiales_sp_dmi_dod_qoi_gca_009613015/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/helotiales_sp_dmi_dod_qoi_gca_009613015/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/helotiales_sp_dmi_dod_qoi_gca_009613015/,EnsemblFungi
hortaea_thailandica,hortaea_thailandica_genomic.fna,hortaea_thailandica_cds_from_gff.fna,hortaea_thailandica.gff,hortaea_thailandica,hortaea_thailandica_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/hortaea_thailandica_gca_005059885/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/hortaea_thailandica_gca_005059885/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/hortaea_thailandica_gca_005059885/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota4_collection/hortaea_thailandica_gca_005059885/,EnsemblFungi
lachancea_quebecensis,lachancea_quebecensis_genomic.fna,lachancea_quebecensis_cds_from_gff.fna,lachancea_quebecensis.gff,lachancea_quebecensis,lachancea_quebecensis_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachancea_quebecensis_gca_002900925/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachancea_quebecensis_gca_002900925/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachancea_quebecensis_gca_002900925/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota4_collection/lachancea_quebecensis_gca_002900925/,EnsemblFungi
lachnellula_arida,lachnellula_arida_str_cbs_203_66_genomic.fna,lachnellula_arida_str_cbs_203_66_cds_from_gff.fna,lachnellula_arida_str_cbs_203_66.gff,lachnellula_arida_str_cbs_203_66,lachnellula_arida_str_cbs_203_66_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachnellula_arida_gca_007821475/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachnellula_arida_gca_007821475/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachnellula_arida_gca_007821475/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota4_collection/lachnellula_arida_gca_007821475/,EnsemblFungi
lachnellula_cervina,lachnellula_cervina_str_cbs_625_97_genomic.fna,lachnellula_cervina_str_cbs_625_97_cds_from_gff.fna,lachnellula_cervina_str_cbs_625_97.gff,lachnellula_cervina_str_cbs_625_97,lachnellula_cervina_str_cbs_625_97_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_cervina_gca_007825325/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_cervina_gca_007825325/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_cervina_gca_007825325/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/lachnellula_cervina_gca_007825325/,EnsemblFungi
lachnellula_hyalina,lachnellula_hyalina_str_cbs_185_66_genomic.fna,lachnellula_hyalina_str_cbs_185_66_cds_from_gff.fna,lachnellula_hyalina_str_cbs_185_66.gff,lachnellula_hyalina_str_cbs_185_66,lachnellula_hyalina_str_cbs_185_66_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_hyalina_gca_007821495/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_hyalina_gca_007821495/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_hyalina_gca_007821495/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/lachnellula_hyalina_gca_007821495/,EnsemblFungi
lachnellula_occidentalis,lachnellula_occidentalis_str_cbs_160_35_genomic.fna,lachnellula_occidentalis_str_cbs_160_35_cds_from_gff.fna,lachnellula_occidentalis_str_cbs_160_35.gff,lachnellula_occidentalis_str_cbs_160_35,lachnellula_occidentalis_str_cbs_160_35_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_occidentalis_gca_007821535/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_occidentalis_gca_007821535/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_occidentalis_gca_007821535/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/lachnellula_occidentalis_gca_007821535/,EnsemblFungi
lachnellula_subtilissima,lachnellula_subtilissima_str_cbs_197_66_genomic.fna,lachnellula_subtilissima_str_cbs_197_66_cds_from_gff.fna,lachnellula_subtilissima_str_cbs_197_66.gff,lachnellula_subtilissima_str_cbs_197_66,lachnellula_subtilissima_str_cbs_197_66_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_subtilissima_gca_007821545/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_subtilissima_gca_007821545/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_subtilissima_gca_007821545/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/lachnellula_subtilissima_gca_007821545/,EnsemblFungi
lachnellula_suecica,lachnellula_suecica_str_cbs_268_59_genomic.fna,lachnellula_suecica_str_cbs_268_59_cds_from_gff.fna,lachnellula_suecica_str_cbs_268_59.gff,lachnellula_suecica_str_cbs_268_59,lachnellula_suecica_str_cbs_268_59_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_suecica_gca_007825345/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_suecica_gca_007825345/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/lachnellula_suecica_gca_007825345/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/lachnellula_suecica_gca_007825345/,EnsemblFungi
lachnellula_willkommii,lachnellula_willkommii_str_cbs_172_35_genomic.fna,lachnellula_willkommii_str_cbs_172_35_cds_from_gff.fna,lachnellula_willkommii_str_cbs_172_35.gff,lachnellula_willkommii_str_cbs_172_35,lachnellula_willkommii_str_cbs_172_35_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachnellula_willkommii_gca_007825375/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachnellula_willkommii_gca_007825375/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lachnellula_willkommii_gca_007825375/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota4_collection/lachnellula_willkommii_gca_007825375/,EnsemblFungi
lasiodiplodia_theobromae,lasiodiplodia_theobromae_str_la_sol3_genomic.fna,lasiodiplodia_theobromae_str_la_sol3_cds_from_gff.fna,lasiodiplodia_theobromae_str_la_sol3.gff,lasiodiplodia_theobromae_str_la_sol3,lasiodiplodia_theobromae_str_la_sol3_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lasiodiplodia_theobromae_gca_008931885/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lasiodiplodia_theobromae_gca_008931885/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota4_collection/lasiodiplodia_theobromae_gca_008931885/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota4_collection/lasiodiplodia_theobromae_gca_008931885/,EnsemblFungi
leptosphaeria_maculans,leptosphaeria_maculans_genomic.fna,leptosphaeria_maculans_cds_from_gff.fna,leptosphaeria_maculans.gff,leptosphaeria_maculans,leptosphaeria_maculans_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/leptosphaeria_maculans/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/leptosphaeria_maculans/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/leptosphaeria_maculans/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/leptosphaeria_maculans/,EnsemblFungi
lipomyces_starkeyi,lipomyces_starkeyi_nrrl_y_11557_genomic.fna,lipomyces_starkeyi_nrrl_y_11557_cds_from_gff.fna,lipomyces_starkeyi_nrrl_y_11557.gff,lipomyces_starkeyi_nrrl_y_11557,lipomyces_starkeyi_nrrl_y_11557_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/lipomyces_starkeyi_nrrl_y_11557_gca_001661325/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/lipomyces_starkeyi_nrrl_y_11557_gca_001661325/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/lipomyces_starkeyi_nrrl_y_11557_gca_001661325/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota3_collection/lipomyces_starkeyi_nrrl_y_11557_gca_001661325/,EnsemblFungi
madurella_mycetomatis,madurella_mycetomatis_str_mm55_genomic.fna,madurella_mycetomatis_str_mm55_cds_from_gff.fna,madurella_mycetomatis_str_mm55.gff,madurella_mycetomatis_str_mm55,madurella_mycetomatis_str_mm55_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/madurella_mycetomatis_gca_001275765/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/madurella_mycetomatis_gca_001275765/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/madurella_mycetomatis_gca_001275765/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota3_collection/madurella_mycetomatis_gca_001275765/,EnsemblFungi
magnaporthe_poae,magnaporthe_poae_genomic.fna,magnaporthe_poae_cds_from_gff.fna,magnaporthe_poae.gff,magnaporthe_poae,magnaporthe_poae_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/magnaporthe_poae/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/magnaporthe_poae/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/magnaporthe_poae/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/magnaporthe_poae/,EnsemblFungi
marssonina_brunnea,marssonina_brunnea_f_sp_multigermtubi_mb_m1_genomic.fna,marssonina_brunnea_f_sp_multigermtubi_mb_m1_cds_from_gff.fna,marssonina_brunnea_f_sp_multigermtubi_mb_m1.gff,marssonina_brunnea_f_sp_multigermtubi_mb_m1,marssonina_brunnea_f_sp_multigermtubi_mb_m1_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota1_collection/marssonina_brunnea_f_sp_multigermtubi_mb_m1_gca_000298775/,EnsemblFungi
metarhizium_majus,metarhizium_majus_arsef_297_genomic.fna,metarhizium_majus_arsef_297_cds_from_gff.fna,metarhizium_majus_arsef_297.gff,metarhizium_majus_arsef_297,metarhizium_majus_arsef_297_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota2_collection/metarhizium_majus_arsef_297_gca_000814945/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota2_collection/metarhizium_majus_arsef_297_gca_000814945/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota2_collection/metarhizium_majus_arsef_297_gca_000814945/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota2_collection/metarhizium_majus_arsef_297_gca_000814945/,EnsemblFungi
metarhizium_rileyi,metarhizium_rileyi_rcef_4871_genomic.fna,metarhizium_rileyi_rcef_4871_cds_from_gff.fna,metarhizium_rileyi_rcef_4871.gff,metarhizium_rileyi_rcef_4871,metarhizium_rileyi_rcef_4871_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/metarhizium_rileyi_rcef_4871_gca_001636745/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/metarhizium_rileyi_rcef_4871_gca_001636745/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/metarhizium_rileyi_rcef_4871_gca_001636745/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota3_collection/metarhizium_rileyi_rcef_4871_gca_001636745/,EnsemblFungi
monilinia_fructigena,monilinia_fructigena_str_mfrg269_genomic.fna,monilinia_fructigena_str_mfrg269_cds_from_gff.fna,monilinia_fructigena_str_mfrg269.gff,monilinia_fructigena_str_mfrg269,monilinia_fructigena_str_mfrg269_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/monilinia_fructigena_gca_003260565/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/monilinia_fructigena_gca_003260565/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/monilinia_fructigena_gca_003260565/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/monilinia_fructigena_gca_003260565/,EnsemblFungi
monilinia_laxa,monilinia_laxa_str_mlax316_genomic.fna,monilinia_laxa_str_mlax316_cds_from_gff.fna,monilinia_laxa_str_mlax316.gff,monilinia_laxa_str_mlax316,monilinia_laxa_str_mlax316_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/monilinia_laxa_gca_009299455/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/monilinia_laxa_gca_009299455/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/monilinia_laxa_gca_009299455/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/monilinia_laxa_gca_009299455/,EnsemblFungi
morchella_conica,morchella_conica_ccbas932_genomic.fna,morchella_conica_ccbas932_cds_from_gff.fna,morchella_conica_ccbas932.gff,morchella_conica_ccbas932,morchella_conica_ccbas932_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/morchella_conica_ccbas932_gca_003790465/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/morchella_conica_ccbas932_gca_003790465/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/morchella_conica_ccbas932_gca_003790465/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/morchella_conica_ccbas932_gca_003790465/,EnsemblFungi
neofusicoccum_parvum,neofusicoccum_parvum_ucrnp2_genomic.fna,neofusicoccum_parvum_ucrnp2_cds_from_gff.fna,neofusicoccum_parvum_ucrnp2.gff,neofusicoccum_parvum_ucrnp2,neofusicoccum_parvum_ucrnp2_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/neofusicoccum_parvum_ucrnp2_gca_000385595/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/neofusicoccum_parvum_ucrnp2_gca_000385595/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/neofusicoccum_parvum_ucrnp2_gca_000385595/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota1_collection/neofusicoccum_parvum_ucrnp2_gca_000385595/,EnsemblFungi
neonectria_ditissima,neonectria_ditissima_str_r09_05_genomic.fna,neonectria_ditissima_str_r09_05_cds_from_gff.fna,neonectria_ditissima_str_r09_05.gff,neonectria_ditissima_str_r09_05,neonectria_ditissima_str_r09_05_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/neonectria_ditissima_gca_001306435/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/neonectria_ditissima_gca_001306435/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/neonectria_ditissima_gca_001306435/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota3_collection/neonectria_ditissima_gca_001306435/,EnsemblFungi
ogataea_polymorpha,ogataea_polymorpha_str_ncyc_495_leu1_1_genomic.fna,ogataea_polymorpha_str_ncyc_495_leu1_1_cds_from_gff.fna,ogataea_polymorpha_str_ncyc_495_leu1_1.gff,ogataea_polymorpha_str_ncyc_495_leu1_1,ogataea_polymorpha_str_ncyc_495_leu1_1_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/ogataea_polymorpha_gca_001664045/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/ogataea_polymorpha_gca_001664045/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/ogataea_polymorpha_gca_001664045/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota3_collection/ogataea_polymorpha_gca_001664045/,EnsemblFungi
oidium_neolycopersici,oidium_neolycopersici_genomic.fna,oidium_neolycopersici_cds_from_gff.fna,oidium_neolycopersici.gff,oidium_neolycopersici,oidium_neolycopersici_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/oidium_neolycopersici_gca_003610855/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/oidium_neolycopersici_gca_003610855/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota5_collection/oidium_neolycopersici_gca_003610855/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota5_collection/oidium_neolycopersici_gca_003610855/,EnsemblFungi
ophiocordyceps_sinensis,ophiocordyceps_sinensis_co18_genomic.fna,ophiocordyceps_sinensis_co18_cds_from_gff.fna,ophiocordyceps_sinensis_co18.gff,ophiocordyceps_sinensis_co18,ophiocordyceps_sinensis_co18_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/ophiocordyceps_sinensis_co18_gca_000448365/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/ophiocordyceps_sinensis_co18_gca_000448365/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota1_collection/ophiocordyceps_sinensis_co18_gca_000448365/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota1_collection/ophiocordyceps_sinensis_co18_gca_000448365/,EnsemblFungi
penicillium_antarcticum,penicillium_antarcticum_genomic.fna,penicillium_antarcticum_cds_from_gff.fna,penicillium_antarcticum.gff,penicillium_antarcticum,penicillium_antarcticum_cds.fna,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/penicillium_antarcticum_gca_002072345/cds/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/penicillium_antarcticum_gca_002072345/dna/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/fasta/fungi_ascomycota3_collection/penicillium_antarcticum_gca_002072345/pep/,wget https://ftp.ebi.ac.uk/ensemblgenomes/pub/release-57/fungi/gff3/fungi_ascomycota3_collection/penicillium_antarcticum_gca_002072345/,EnsemblFungi
