species_name,genome_file_name,cds_file_name,original_name,cds_url,genome_url,proteome_url,source
pilobolus_umbonatus,pilobolus_umbonatus_nrrl_6349_v1_0_genomic.fna,pilobolus_umbonatus_nrrl_6349_v1_0_cds.fna,pilobolus_umbonatus_nrrl_6349_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pilumb1/download/Pilumb1_GeneCatalog_CDS_20170307.fasta.gz"" --output data/MycoCosm/cds/pilobolus_umbonatus_nrrl_6349_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pilumb1/download/Pilumb1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pilobolus_umbonatus_nrrl_6349_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pilumb1/download/Pilumb1_GeneCatalog_proteins_20170307.aa.fasta.gz"" --output data/MycoCosm/proteomes/pilobolus_umbonatus_nrrl_6349_v1_0.faa_prot_download.gz",MycoCosm
pilaira_anomala,pilaira_anomala_rsa1997_v1_0_genomic.fna,pilaira_anomala_rsa1997_v1_0_cds.fna,pilaira_anomala_rsa1997_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pilano1/download/Pilano1_GeneCatalog_CDS_20161117.fasta.gz"" --output data/MycoCosm/cds/pilaira_anomala_rsa1997_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pilano1/download/Pilano1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pilaira_anomala_rsa1997_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pilano1/download/Pilano1_GeneCatalog_proteins_20161117.aa.fasta.gz"" --output data/MycoCosm/proteomes/pilaira_anomala_rsa1997_v1_0.faa_prot_download.gz",MycoCosm
pichia_pastoris,pichia_pastoris_genomic.fna,pichia_pastoris_cds.fna,pichia_pastoris,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Picpa1/download/Picpa1_GeneCatalog_CDS_20130227.fasta.gz"" --output data/MycoCosm/cds/pichia_pastoris_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Picpa1/download/Picpa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pichia_pastoris_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Picpa1/download/Picpa1_GeneCatalog_proteins_20130227.aa.fasta.gz"" --output data/MycoCosm/proteomes/pichia_pastoris.faa_prot_download.gz",MycoCosm
phyllosticta_sp,phyllosticta_sp_cpc_27913_v1_0_genomic.fna,phyllosticta_sp_cpc_27913_v1_0_cds.fna,phyllosticta_sp_cpc_27913_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_GeneCatalog_CDS_20170406.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_sp_cpc_27913_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_sp_cpc_27913_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phycpc1/download/Phycpc1_GeneCatalog_proteins_20170406.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_sp_cpc_27913_v1_0.faa_prot_download.gz",MycoCosm
phyllosticta_paracitricarpa,phyllosticta_paracitricarpa_cbs_141358_v1_0_genomic.fna,phyllosticta_paracitricarpa_cbs_141358_v1_0_cds.fna,phyllosticta_paracitricarpa_cbs_141358_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phypa1/download/Phypa1_GeneCatalog_CDS_20201203.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_paracitricarpa_cbs_141358_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phypa1/download/Phypa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_paracitricarpa_cbs_141358_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phypa1/download/Phypa1_GeneCatalog_proteins_20201203.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_paracitricarpa_cbs_141358_v1_0.faa_prot_download.gz",MycoCosm
phyllosticta_citrichinaensis,phyllosticta_citrichinaensis_cbs_130529_v1_0_genomic.fna,phyllosticta_citrichinaensis_cbs_130529_v1_0_cds.fna,phyllosticta_citrichinaensis_cbs_130529_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_GeneCatalog_CDS_20170113.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_citrichinaensis_cbs_130529_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_citrichinaensis_cbs_130529_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcitr1/download/Phcitr1_GeneCatalog_proteins_20170113.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_citrichinaensis_cbs_130529_v1_0.faa_prot_download.gz",MycoCosm
phyllosticta_citricarpa,phyllosticta_citricarpa_cpc_16586_v1_0_genomic.fna,phyllosticta_citricarpa_cpc_16586_v1_0_cds.fna,phyllosticta_citricarpa_cpc_16586_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcit16586/download/Pcit16586_GeneCatalog_CDS_20200613.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_citricarpa_cpc_16586_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcit16586/download/Pcit16586_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_citricarpa_cpc_16586_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcit16586/download/Pcit16586_GeneCatalog_proteins_20200613.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_citricarpa_cpc_16586_v1_0.faa_prot_download.gz",MycoCosm
phyllosticta_citribraziliensis,phyllosticta_citribraziliensis_cpc_17464_v1_0_genomic.fna,phyllosticta_citribraziliensis_cpc_17464_v1_0_cds.fna,phyllosticta_citribraziliensis_cpc_17464_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcit17464/download/Pcit17464_GeneCatalog_CDS_20210129.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_citribraziliensis_cpc_17464_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcit17464/download/Pcit17464_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_citribraziliensis_cpc_17464_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcit17464/download/Pcit17464_GeneCatalog_proteins_20210129.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_citribraziliensis_cpc_17464_v1_0.faa_prot_download.gz",MycoCosm
phyllosticta_citriasiana,phyllosticta_citriasiana_cbs_123371_v2_0_genomic.fna,phyllosticta_citriasiana_cbs_123371_v2_0_cds.fna,phyllosticta_citriasiana_cbs_123371_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcitri2/download/Pcitri2_GeneCatalog_CDS_20200618.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_citriasiana_cbs_123371_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcitri2/download/Pcitri2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_citriasiana_cbs_123371_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Pcitri2/download/Pcitri2_GeneCatalog_proteins_20200618.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_citriasiana_cbs_123371_v2_0.faa_prot_download.gz",MycoCosm
phyllosticta_capitalensis,phyllosticta_capitalensis_cbs_356_52_v1_0_genomic.fna,phyllosticta_capitalensis_cbs_356_52_v1_0_cds.fna,phyllosticta_capitalensis_cbs_356_52_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcapi1/download/Phcapi1_GeneCatalog_CDS_20200116.fasta.gz"" --output data/MycoCosm/cds/phyllosticta_capitalensis_cbs_356_52_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcapi1/download/Phcapi1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phyllosticta_capitalensis_cbs_356_52_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phcapi1/download/Phcapi1_GeneCatalog_proteins_20200116.aa.fasta.gz"" --output data/MycoCosm/proteomes/phyllosticta_capitalensis_cbs_356_52_v1_0.faa_prot_download.gz",MycoCosm
phycomyces_nitens,phycomyces_nitens_s609_v1_0_genomic.fna,phycomyces_nitens_s609_v1_0_cds.fna,phycomyces_nitens_s609_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PnitS609_1/download/PnitS609_1_GeneCatalog_CDS_20170410.fasta.gz"" --output data/MycoCosm/cds/phycomyces_nitens_s609_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PnitS609_1/download/PnitS609_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phycomyces_nitens_s609_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PnitS609_1/download/PnitS609_1_GeneCatalog_proteins_20170410.aa.fasta.gz"" --output data/MycoCosm/proteomes/phycomyces_nitens_s609_v1_0.faa_prot_download.gz",MycoCosm
phoma_tracheiphila,phoma_tracheiphila_ipt5_v1_0_genomic.fna,phoma_tracheiphila_ipt5_v1_0_cds.fna,phoma_tracheiphila_ipt5_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Photr1/download/Photr1_GeneCatalog_CDS_20140424.fasta.gz"" --output data/MycoCosm/cds/phoma_tracheiphila_ipt5_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Photr1/download/Photr1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phoma_tracheiphila_ipt5_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Photr1/download/Photr1_GeneCatalog_proteins_20140424.aa.fasta.gz"" --output data/MycoCosm/proteomes/phoma_tracheiphila_ipt5_v1_0.faa_prot_download.gz",MycoCosm
phoma_multirostrata,phoma_multirostrata_7a_v1_0_genomic.fna,phoma_multirostrata_7a_v1_0_cds.fna,phoma_multirostrata_7a_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phomu1/download/Phomu1_GeneCatalog_CDS_20180815.fasta.gz"" --output data/MycoCosm/cds/phoma_multirostrata_7a_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phomu1/download/Phomu1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phoma_multirostrata_7a_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phomu1/download/Phomu1_GeneCatalog_proteins_20180815.aa.fasta.gz"" --output data/MycoCosm/proteomes/phoma_multirostrata_7a_v1_0.faa_prot_download.gz",MycoCosm
pholiota_sp,pholiota_sp_nl_8118_v1_0_genomic.fna,pholiota_sp_nl_8118_v1_0_cds.fna,pholiota_sp_nl_8118_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phosp1/download/Phosp1_GeneCatalog_CDS_20220603.fasta.gz"" --output data/MycoCosm/cds/pholiota_sp_nl_8118_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phosp1/download/Phosp1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pholiota_sp_nl_8118_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phosp1/download/Phosp1_GeneCatalog_proteins_20220603.aa.fasta.gz"" --output data/MycoCosm/proteomes/pholiota_sp_nl_8118_v1_0.faa_prot_download.gz",MycoCosm
pholiota_molesta,pholiota_molesta_cbs_144467_v1_0_genomic.fna,pholiota_molesta_cbs_144467_v1_0_cds.fna,pholiota_molesta_cbs_144467_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phohig1/download/Phohig1_GeneCatalog_CDS_20171206.fasta.gz"" --output data/MycoCosm/cds/pholiota_molesta_cbs_144467_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phohig1/download/Phohig1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pholiota_molesta_cbs_144467_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phohig1/download/Phohig1_GeneCatalog_proteins_20171206.aa.fasta.gz"" --output data/MycoCosm/proteomes/pholiota_molesta_cbs_144467_v1_0.faa_prot_download.gz",MycoCosm
pholiota_alnicola,pholiota_alnicola_ah_47727_v1_0_genomic.fna,pholiota_alnicola_ah_47727_v1_0_cds.fna,pholiota_alnicola_ah_47727_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phoaln1/download/Phoaln1_GeneCatalog_CDS_20160826.fasta.gz"" --output data/MycoCosm/cds/pholiota_alnicola_ah_47727_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phoaln1/download/Phoaln1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/pholiota_alnicola_ah_47727_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phoaln1/download/Phoaln1_GeneCatalog_proteins_20160826.aa.fasta.gz"" --output data/MycoCosm/proteomes/pholiota_alnicola_ah_47727_v1_0.faa_prot_download.gz",MycoCosm
phleogena_faginea,phleogena_faginea_omc_1709_v1_0_genomic.fna,phleogena_faginea_omc_1709_v1_0_cds.fna,phleogena_faginea_omc_1709_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phlfa1/download/Phlfa1_GeneCatalog_CDS_20200310.fasta.gz"" --output data/MycoCosm/cds/phleogena_faginea_omc_1709_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phlfa1/download/Phlfa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phleogena_faginea_omc_1709_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phlfa1/download/Phlfa1_GeneCatalog_proteins_20200310.aa.fasta.gz"" --output data/MycoCosm/proteomes/phleogena_faginea_omc_1709_v1_0.faa_prot_download.gz",MycoCosm
phlebopus_sp,phlebopus_sp_fc_14_v2_0_genomic.fna,phlebopus_sp_fc_14_v2_0_cds.fna,phlebopus_sp_fc_14_v2_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PhlFC14_2/download/PhlFC14_2_GeneCatalog_CDS_20191216.fasta.gz"" --output data/MycoCosm/cds/phlebopus_sp_fc_14_v2_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PhlFC14_2/download/PhlFC14_2_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phlebopus_sp_fc_14_v2_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/PhlFC14_2/download/PhlFC14_2_GeneCatalog_proteins_20191216.aa.fasta.gz"" --output data/MycoCosm/proteomes/phlebopus_sp_fc_14_v2_0.faa_prot_download.gz",MycoCosm
phlebia_subcretacea,phlebia_subcretacea_omc74_v1_0_genomic.fna,phlebia_subcretacea_omc74_v1_0_cds.fna,phlebia_subcretacea_omc74_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phlsub1/download/Phlsub1_GeneCatalog_CDS_20200720.fasta.gz"" --output data/MycoCosm/cds/phlebia_subcretacea_omc74_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phlsub1/download/Phlsub1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/phlebia_subcretacea_omc74_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Phlsub1/download/Phlsub1_GeneCatalog_proteins_20200720.aa.fasta.gz"" --output data/MycoCosm/proteomes/phlebia_subcretacea_omc74_v1_0.faa_prot_download.gz",MycoCosm
