species_name,genome_file_name,cds_file_name,gff_file_name,original_name,cds_url,genome_url,proteome_url,gff_url,source,gff_urls
paraphysoderma_sedebokerense,paraphysoderma_sedebokerense_jel821_v1_0_genomic.fna,paraphysoderma_sedebokerense_jel821_v1_0_cds_from_gff.fna,paraphysoderma_sedebokerense_jel821_v1_0.gff,paraphysoderma_sedebokerense_jel821_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_GeneCatalog_CDS_20170905.fasta.gz"" --output data/MycoCosm/cds/paraphysoderma_sedebokerense_jel821_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/paraphysoderma_sedebokerense_jel821_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_GeneCatalog_proteins_20170905.aa.fasta.gz"" --output data/MycoCosm/proteomes/paraphysoderma_sedebokerense_jel821_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parsed1/download/Parsed1_GeneCatalog_20170905.gff3.gz"" --output data/MycoCosm/gff/paraphysoderma_sedebokerense_jel821_v1_0.gff_gff_download.gz"
paraphoma_chrysanthemicola,paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0_genomic.fna,paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0_cds_from_gff.fna,paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0.gff,paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_GeneCatalog_CDS_20190213.fasta.gz"" --output data/MycoCosm/cds/paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_GeneCatalog_proteins_20190213.aa.fasta.gz"" --output data/MycoCosm/proteomes/paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Parchr1/download/Parchr1_GeneCatalog_20190213.gff3.gz"" --output data/MycoCosm/gff/paraphoma_chrysanthemicola_mpi_sdfr_at_0120_v1_0.gff_gff_download.gz"
parafenestella_ontariensis,parafenestella_ontariensis_ei_6_v1_0_genomic.fna,parafenestella_ontariensis_ei_6_v1_0_cds_from_gff.fna,parafenestella_ontariensis_ei_6_v1_0.gff,parafenestella_ontariensis_ei_6_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paront1/download/Paront1_GeneCatalog_CDS_20220408.fasta.gz"" --output data/MycoCosm/cds/parafenestella_ontariensis_ei_6_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paront1/download/Paront1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/parafenestella_ontariensis_ei_6_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paront1/download/Paront1_GeneCatalog_proteins_20220408.aa.fasta.gz"" --output data/MycoCosm/proteomes/parafenestella_ontariensis_ei_6_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paront1/download/Paront1_GeneCatalog_20220408.gff3.gz"" --output data/MycoCosm/gff/parafenestella_ontariensis_ei_6_v1_0.gff_gff_download.gz"
papiliotrema_laurentii,papiliotrema_laurentii_5307ah_v1_0_genomic.fna,papiliotrema_laurentii_5307ah_v1_0_cds_from_gff.fna,papiliotrema_laurentii_5307ah_v1_0.gff,papiliotrema_laurentii_5307ah_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_GeneCatalog_CDS_20180704.fasta.gz"" --output data/MycoCosm/cds/papiliotrema_laurentii_5307ah_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/papiliotrema_laurentii_5307ah_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_GeneCatalog_proteins_20180704.aa.fasta.gz"" --output data/MycoCosm/proteomes/papiliotrema_laurentii_5307ah_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Papla1/download/Papla1_GeneCatalog_20180704.gff3.gz"" --output data/MycoCosm/gff/papiliotrema_laurentii_5307ah_v1_0.gff_gff_download.gz"
panellus_stipticus,panellus_stipticus_lum_v1_0_genomic.fna,panellus_stipticus_lum_v1_0_cds_from_gff.fna,panellus_stipticus_lum_v1_0.gff,panellus_stipticus_lum_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_GeneCatalog_CDS_20160628.fasta.gz"" --output data/MycoCosm/cds/panellus_stipticus_lum_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/panellus_stipticus_lum_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_GeneCatalog_proteins_20160628.aa.fasta.gz"" --output data/MycoCosm/proteomes/panellus_stipticus_lum_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panst_LUM_1_1/download/Panst_LUM_1_1_GeneCatalog_20160628.gff3.gz"" --output data/MycoCosm/gff/panellus_stipticus_lum_v1_0.gff_gff_download.gz"
panaeolus_papilionaceus,panaeolus_papilionaceus_cirm_brfm_715_v1_0_genomic.fna,panaeolus_papilionaceus_cirm_brfm_715_v1_0_cds_from_gff.fna,panaeolus_papilionaceus_cirm_brfm_715_v1_0.gff,panaeolus_papilionaceus_cirm_brfm_715_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_GeneCatalog_CDS_20170130.fasta.gz"" --output data/MycoCosm/cds/panaeolus_papilionaceus_cirm_brfm_715_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/panaeolus_papilionaceus_cirm_brfm_715_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_GeneCatalog_proteins_20170130.aa.fasta.gz"" --output data/MycoCosm/proteomes/panaeolus_papilionaceus_cirm_brfm_715_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Panpap1/download/Panpap1_GeneCatalog_20170130.gff3.gz"" --output data/MycoCosm/gff/panaeolus_papilionaceus_cirm_brfm_715_v1_0.gff_gff_download.gz"
paecilomyces_variotii,paecilomyces_variotii_cbs144490_hyg1_v1_0_genomic.fna,paecilomyces_variotii_cbs144490_hyg1_v1_0_cds_from_gff.fna,paecilomyces_variotii_cbs144490_hyg1_v1_0.gff,paecilomyces_variotii_cbs144490_hyg1_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paevar_HGY_1/download/Paevar_HGY_1_GeneCatalog_CDS_20180620.fasta.gz"" --output data/MycoCosm/cds/paecilomyces_variotii_cbs144490_hyg1_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paevar_HGY_1/download/Paevar_HGY_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/paecilomyces_variotii_cbs144490_hyg1_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paevar_HGY_1/download/Paevar_HGY_1_GeneCatalog_proteins_20180620.aa.fasta.gz"" --output data/MycoCosm/proteomes/paecilomyces_variotii_cbs144490_hyg1_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Paevar_HGY_1/download/Paevar_HGY_1_GeneCatalog_20180620.gff3.gz"" --output data/MycoCosm/gff/paecilomyces_variotii_cbs144490_hyg1_v1_0.gff_gff_download.gz"
paecilomyces_niveus,paecilomyces_niveus_co7_v1_0_genomic.fna,paecilomyces_niveus_co7_v1_0_cds_from_gff.fna,paecilomyces_niveus_co7_v1_0.gff,paecilomyces_niveus_co7_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Bysni1/download/Bysni1_GeneCatalog_CDS_20180319.fasta.gz"" --output data/MycoCosm/cds/paecilomyces_niveus_co7_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Bysni1/download/Bysni1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/paecilomyces_niveus_co7_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Bysni1/download/Bysni1_GeneCatalog_proteins_20180319.aa.fasta.gz"" --output data/MycoCosm/proteomes/paecilomyces_niveus_co7_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Bysni1/download/Bysni1_GeneCatalog_20180319.gff3.gz"" --output data/MycoCosm/gff/paecilomyces_niveus_co7_v1_0.gff_gff_download.gz"
oudemansiella_mucida,oudemansiella_mucida_cbs_558_79_v1_0_genomic.fna,oudemansiella_mucida_cbs_558_79_v1_0_cds_from_gff.fna,oudemansiella_mucida_cbs_558_79_v1_0.gff,oudemansiella_mucida_cbs_558_79_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_GeneCatalog_CDS_20160525.fasta.gz"" --output data/MycoCosm/cds/oudemansiella_mucida_cbs_558_79_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/oudemansiella_mucida_cbs_558_79_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_GeneCatalog_proteins_20160525.aa.fasta.gz"" --output data/MycoCosm/proteomes/oudemansiella_mucida_cbs_558_79_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Oudmuc1/download/Oudmuc1_GeneCatalog_20160525.gff3.gz"" --output data/MycoCosm/gff/oudemansiella_mucida_cbs_558_79_v1_0.gff_gff_download.gz"
ophiostoma_sp,ophiostoma_sp_pmi_507_v1_0_genomic.fna,ophiostoma_sp_pmi_507_v1_0_cds_from_gff.fna,ophiostoma_sp_pmi_507_v1_0.gff,ophiostoma_sp_pmi_507_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_GeneCatalog_CDS_20190713.fasta.gz"" --output data/MycoCosm/cds/ophiostoma_sp_pmi_507_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/ophiostoma_sp_pmi_507_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_GeneCatalog_proteins_20190713.aa.fasta.gz"" --output data/MycoCosm/proteomes/ophiostoma_sp_pmi_507_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/OphPMI507_1/download/OphPMI507_1_GeneCatalog_20190713.gff3.gz"" --output data/MycoCosm/gff/ophiostoma_sp_pmi_507_v1_0.gff_gff_download.gz"
ophiostoma_novo,ophiostoma_novo_ulmi_subsp_novo_ulmi_h327_genomic.fna,ophiostoma_novo_ulmi_subsp_novo_ulmi_h327_cds_from_gff.fna,ophiostoma_novo_ulmi_subsp_novo_ulmi_h327.gff,ophiostoma_novo_ulmi_subsp_novo_ulmi_h327,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_GeneCatalog_CDS_20170425.fasta.gz"" --output data/MycoCosm/cds/ophiostoma_novo_ulmi_subsp_novo_ulmi_h327_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/ophiostoma_novo_ulmi_subsp_novo_ulmi_h327_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_GeneCatalog_proteins_20170425.aa.fasta.gz"" --output data/MycoCosm/proteomes/ophiostoma_novo_ulmi_subsp_novo_ulmi_h327.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophnu1/download/Ophnu1_GeneCatalog_20170425.gff3.gz"" --output data/MycoCosm/gff/ophiostoma_novo_ulmi_subsp_novo_ulmi_h327.gff_gff_download.gz"
ophiocordyceps_kimflemingae,ophiocordyceps_kimflemingae_sc16a_genomic.fna,ophiocordyceps_kimflemingae_sc16a_cds_from_gff.fna,ophiocordyceps_kimflemingae_sc16a.gff,ophiocordyceps_kimflemingae_sc16a,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophun1/download/Ophun1_GeneCatalog_CDS_20210311.fasta.gz"" --output data/MycoCosm/cds/ophiocordyceps_kimflemingae_sc16a_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophun1/download/Ophun1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/ophiocordyceps_kimflemingae_sc16a_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophun1/download/Ophun1_GeneCatalog_proteins_20210311.aa.fasta.gz"" --output data/MycoCosm/proteomes/ophiocordyceps_kimflemingae_sc16a.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ophun1/download/Ophun1_GeneCatalog_genes_20210311.gff3.gz"" --output data/MycoCosm/gff/ophiocordyceps_kimflemingae_sc16a.gff_gff_download.gz"
olpidium_bornovanus,olpidium_bornovanus_ubc_f19785_genomic.fna,olpidium_bornovanus_ubc_f19785_cds_from_gff.fna,olpidium_bornovanus_ubc_f19785.gff,olpidium_bornovanus_ubc_f19785,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olpbor1/download/Olpbor1_GeneCatalog_CDS_20191203.fasta.gz"" --output data/MycoCosm/cds/olpidium_bornovanus_ubc_f19785_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olpbor1/download/Olpbor1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/olpidium_bornovanus_ubc_f19785_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olpbor1/download/Olpbor1_GeneCatalog_proteins_20191203.aa.fasta.gz"" --output data/MycoCosm/proteomes/olpidium_bornovanus_ubc_f19785.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olpbor1/download/Olpbor1_GeneCatalog_20191203.gff3.gz"" --output data/MycoCosm/gff/olpidium_bornovanus_ubc_f19785.gff_gff_download.gz"
oliveonia_pauxilla,oliveonia_pauxilla_mpi_puge_at_0066_v1_0_genomic.fna,oliveonia_pauxilla_mpi_puge_at_0066_v1_0_cds_from_gff.fna,oliveonia_pauxilla_mpi_puge_at_0066_v1_0.gff,oliveonia_pauxilla_mpi_puge_at_0066_v1_0,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_GeneCatalog_CDS_20171127.fasta.gz"" --output data/MycoCosm/cds/oliveonia_pauxilla_mpi_puge_at_0066_v1_0_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/oliveonia_pauxilla_mpi_puge_at_0066_v1_0_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_GeneCatalog_proteins_20171127.aa.fasta.gz"" --output data/MycoCosm/proteomes/oliveonia_pauxilla_mpi_puge_at_0066_v1_0.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Olipa1/download/Olipa1_GeneCatalog_20171127.gff3.gz"" --output data/MycoCosm/gff/oliveonia_pauxilla_mpi_puge_at_0066_v1_0.gff_gff_download.gz"
oculimacula_yallundae,oculimacula_yallundae_cbs_49480_genomic.fna,oculimacula_yallundae_cbs_49480_cds_from_gff.fna,oculimacula_yallundae_cbs_49480.gff,oculimacula_yallundae_cbs_49480,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ocuya1/download/Ocuya1_GeneCatalog_CDS_20220708.fasta.gz"" --output data/MycoCosm/cds/oculimacula_yallundae_cbs_49480_cds.fna_cds_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ocuya1/download/Ocuya1_AssemblyScaffolds_Repeatmasked.fasta.gz"" --output data/MycoCosm/genomes/oculimacula_yallundae_cbs_49480_genomic.fna_genome_download.gz","curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ocuya1/download/Ocuya1_GeneCatalog_proteins_20220708.aa.fasta.gz"" --output data/MycoCosm/proteomes/oculimacula_yallundae_cbs_49480.faa_prot_download.gz",,MycoCosm,"curl -c cookies.txt -d ""login=YOUR_JGI_USERNAME&password=YOUR_JGI_PASSWORD"" ""https://signon.jgi.doe.gov/signon/create && curl -b cookies.txt ""https://genome.jgi.doe.gov/portal/Ocuya1/download/Ocuya1_GeneCatalog_genes_20220708.gff3.gz"" --output data/MycoCosm/gff/oculimacula_yallundae_cbs_49480.gff_gff_download.gz"
